date,Stock,cumulative_return
2024-05-01,INFY,1.1317431599158136
2024-05-02,INFY,1.2459476424325215
2024-05-03,INFY,1.186353062806926
2024-05-04,INFY,1.0922719048849825
2024-05-06,INFY,1.0560868441457734
2024-05-07,INFY,1.2165934349961225
2024-05-08,INFY,1.293726692020824
2024-05-09,INFY,1.4275744932245311
2024-05-11,INFY,1.2954251744636849
2024-06-02,INFY,1.2771480264372477
2024-06-03,INFY,1.1945131632389314
2024-06-05,INFY,1.052985267510984
2024-06-06,INFY,1.0872133810877664
2024-06-08,INFY,1.2931359155189592
2024-06-09,INFY,1.4044603625890768
2024-06-11,INFY,1.346748883063175
2024-07-02,INFY,1.250784625041538
2024-07-03,INFY,1.1937008455488674
2024-07-05,INFY,1.0640992504523124
2024-07-06,INFY,1.1325185540745106
2024-07-08,INFY,1.323080899457223
2024-07-10,INFY,1.4284237344459612
2024-07-11,INFY,1.331499464608794
2024-08-01,INFY,1.124543071299338
2024-08-02,INFY,1.249566148506442
2024-08-04,INFY,1.0904995753793882
2024-08-05,INFY,1.0540191263892469
2024-08-07,INFY,1.2270797179042194
2024-08-08,INFY,1.2872650740316791
2024-08-10,INFY,1.4389469408854252
2024-08-11,INFY,1.3513643244839926
2024-09-01,INFY,1.1293431303769883
2024-09-02,INFY,1.2327659417346666
2024-09-04,INFY,1.1039028172654424
2024-09-05,INFY,1.0630653915740491
2024-09-07,INFY,1.223756600081231
2024-09-08,INFY,1.3076468633460094
2024-09-09,INFY,1.3991433740722952
2024-09-10,INFY,1.4420485175202145
2024-10-01,INFY,1.122401506480079
2024-10-04,INFY,1.1127275412620454
2024-10-05,INFY,1.052246796883653
2024-10-06,INFY,1.1075213233393633
2024-10-07,INFY,1.2171842114979867
2024-10-09,INFY,1.4121773806446836
2024-10-10,INFY,1.4171251338478
2024-11-01,INFY,1.1034228113576776
2024-11-03,INFY,1.1819960861056744
2024-11-06,INFY,1.1045674408300403
2024-11-07,INFY,1.220470405789609
2024-11-09,INFY,1.4105896687959227
2024-11-10,INFY,1.4290145109478258
2024-11-11,INFY,1.373629213898016
2024-12-01,INFY,1.1909685042277434
2024-12-02,INFY,1.2407045009784723
2024-12-03,INFY,1.1911161983532097
2024-12-04,INFY,1.0964442639294012
2024-12-06,INFY,1.0967765757117
2024-12-07,INFY,1.264077096333492
2024-12-08,INFY,1.327327105564375
2024-12-09,INFY,1.4403500350773537
2024-12-11,INFY,1.3800539083557937
2023-01-11,ITC,0.0
2023-01-12,ITC,1.0506890913338005
2023-02-11,ITC,1.007124503620649
2023-03-10,ITC,1.0272132679280543
2023-03-11,ITC,1.0120298995561787
2023-04-10,ITC,1.0186872226115395
2023-04-12,ITC,1.060616678346181
2023-05-10,ITC,1.0185704274702174
2023-05-12,ITC,1.055244101845363
2023-06-10,ITC,1.032819434711516
2023-06-11,ITC,1.0169352954917077
2023-06-12,ITC,1.082106984349451
2023-07-11,ITC,1.0107451530016351
2023-07-12,ITC,1.0700770847932726
2023-08-11,ITC,1.0206727400140152
2023-08-12,ITC,1.049170754496613
2023-09-10,ITC,1.0288483999065636
2023-09-11,ITC,1.014716187806587
2023-10-10,ITC,1.0380752160710112
2023-10-11,ITC,1.0197383788834382
2023-11-10,ITC,1.0470684419528145
2023-11-12,ITC,1.0568792338238726
2023-12-10,ITC,1.0527914038775985
2023-12-11,ITC,1.024176594253679
2023-12-12,ITC,1.0583975706610604
2024-01-01,ITC,1.0933193179163745
2024-01-02,ITC,1.0345713618313477
2024-01-03,ITC,0.9565522074281708
2024-01-04,ITC,0.9967297360429804
2024-01-07,ITC,1.0022191076851203
2024-01-08,ITC,1.1532352254146228
2024-01-10,ITC,1.2057930390095777
2024-01-11,ITC,1.1452931558047188
2024-02-01,ITC,1.0986918944171926
2024-02-02,ITC,1.0280308339173094
2024-02-03,ITC,0.9625087596355996
2024-02-04,ITC,0.994744218640505
2024-02-05,ITC,1.0254613408082227
2024-02-07,ITC,0.99392665265125
2024-02-08,ITC,1.142490072412988
2024-02-09,ITC,1.191427236626957
2024-03-01,ITC,1.1148096239196457
2024-03-04,ITC,0.9932258818033176
2024-03-05,ITC,1.0195047886007949
2024-03-06,ITC,1.0052557813594962
2024-03-07,ITC,1.0004671805652892
2024-03-09,ITC,1.189908899789769
2024-03-10,ITC,1.1977341742583514
2024-04-01,ITC,1.1128241065171691
2024-04-03,ITC,0.9556178462975944
2024-04-04,ITC,0.9875029198785334
2024-04-06,ITC,0.9698668535388932
2024-04-07,ITC,1.002219107685121
2024-04-09,ITC,1.1827843961691202
2024-04-10,ITC,1.176243868255081
2024-04-11,ITC,1.1319785096939976
2024-05-01,ITC,1.1071011445923855
2024-05-02,ITC,1.0232422331231028
2024-05-03,ITC,0.9487269329595897
2024-05-04,ITC,0.9987152534454576
2024-05-06,ITC,1.0051389862181743
2024-05-07,ITC,1.0129642606867562
2024-05-08,ITC,1.1352487736510168
2024-05-09,ITC,1.1941135248773658
2024-05-11,ITC,1.1217005372576507
2024-06-02,ITC,1.0077084793272606
2024-06-03,ITC,0.9526979677645416
2024-06-05,ITC,1.0155337537958429
2024-06-06,ITC,1.01705209063303
2024-06-08,ITC,1.1359495444989494
2024-06-09,ITC,1.1719224480261627
2024-06-11,ITC,1.123802849801449
2024-07-02,ITC,1.0086428404578376
2024-07-03,ITC,0.9660126138752634
2024-07-05,ITC,1.0286148096239205
2024-07-06,ITC,1.0258117262321893
2024-07-08,ITC,1.1507825274468588
2024-07-10,ITC,1.1917776220509233
2024-07-11,ITC,1.116327960756833
2024-08-01,ITC,1.087362765708947
2024-08-02,ITC,0.9683485167017056
2024-08-04,ITC,1.0023359028264431
2024-08-05,ITC,1.030133146461108
2024-08-07,ITC,1.036206493809858
2024-08-08,ITC,1.1556879233823878
2024-08-10,ITC,1.1865218406914275
2024-08-11,ITC,1.1166783461807994
2024-09-01,ITC,1.0851436580238267
2024-09-02,ITC,0.970567624386826
2024-09-04,ITC,0.9959121700537262
2024-09-05,ITC,0.9929922915206733
2024-09-07,ITC,1.05722961924784
2024-09-08,ITC,1.1583742116327966
2024-09-09,ITC,1.1953982714319091
2024-09-10,ITC,1.1485634197617387
2024-10-01,ITC,1.082223779490774
2024-10-04,ITC,1.0206727400140163
2024-10-05,ITC,1.0122634898388236
2024-10-06,ITC,1.0205559448726942
2024-10-07,ITC,1.0545433309974317
2024-10-09,ITC,1.199719691660828
2024-10-10,ITC,1.1493809857509938
2024-11-01,ITC,1.0807054426535865
2024-11-03,ITC,0.9563186171455276
2024-11-06,ITC,1.0114459238495688
2024-11-07,ITC,1.0713618313478168
2024-11-09,ITC,1.2014716187806598
2024-11-10,ITC,1.1403877598691905
2024-11-11,ITC,1.1141088530717131
2024-12-01,ITC,1.0901658491006785
2024-12-02,ITC,0.9503620649380994
2024-12-03,ITC,0.9447558981546376
2024-12-04,ITC,1.0046718056528856
2024-12-06,ITC,1.0098107918710588
2024-12-07,ITC,1.0722961924783936
2024-12-08,ITC,1.1553375379584216
2024-12-09,ITC,1.213501518336838
2024-12-11,ITC,1.104531651483299
2023-01-11,JSWSTEEL,0.0
2023-01-12,JSWSTEEL,1.119193871212644
2023-02-11,JSWSTEEL,1.012285181862102
2023-03-10,JSWSTEEL,1.0632203740768855
2023-03-11,JSWSTEEL,1.029815722272068
2023-04-10,JSWSTEEL,1.0443784940299534
2023-04-12,JSWSTEEL,1.1313410173234864
2023-05-10,JSWSTEEL,1.042860100766098
2023-05-12,JSWSTEEL,1.1342397680999377
2023-06-10,JSWSTEEL,1.0562495686382771
2023-06-11,JSWSTEEL,1.0407895644972045
2023-06-12,JSWSTEEL,1.138380840637725
2023-07-11,JSWSTEEL,1.0333356339291877
2023-07-12,JSWSTEEL,1.1307198564428185
2023-08-11,JSWSTEEL,1.0445165297812131
2023-08-12,JSWSTEEL,1.158603078197253
2023-09-10,JSWSTEEL,1.0456898336669194
2023-09-11,JSWSTEEL,1.036441438332528
2023-10-10,JSWSTEEL,1.0654979639726687
2023-10-11,JSWSTEEL,1.0418248326316517
2023-11-10,JSWSTEEL,1.072882876665056
2023-11-12,JSWSTEEL,1.1665401338946784
2023-12-10,JSWSTEEL,1.0814410932431495
2023-12-11,JSWSTEEL,1.0443094761543237
2023-12-12,JSWSTEEL,1.1786182621298913
2024-01-01,JSWSTEEL,1.2114017530540406
2024-01-02,JSWSTEEL,1.1066326178480224
2024-01-03,JSWSTEEL,1.1542549520325762
2024-01-04,JSWSTEEL,1.203602733107875
2024-01-07,JSWSTEEL,1.30291945613914
2024-01-08,JSWSTEEL,1.2900131133963697
2024-01-10,JSWSTEEL,1.4180412726896263
2024-01-11,JSWSTEEL,1.3366001794464766
2024-02-01,JSWSTEEL,1.2011871074608325
2024-02-02,JSWSTEEL,1.13679342949824
2024-02-03,JSWSTEEL,1.1663330802677896
2024-02-04,JSWSTEEL,1.2136793429498245
2024-02-05,JSWSTEEL,1.2290013113396374
2024-02-07,JSWSTEEL,1.2951204361929745
2024-02-08,JSWSTEEL,1.2417006004555184
2024-02-09,JSWSTEEL,1.2981572227206852
2024-03-01,JSWSTEEL,1.156256470425841
2024-03-04,JSWSTEEL,1.1995306784457178
2024-03-05,JSWSTEEL,1.206708537511216
2024-03-06,JSWSTEEL,1.2634412312789014
2024-03-07,JSWSTEEL,1.3118917799710126
2024-03-09,JSWSTEEL,1.285043826351025
2024-03-10,JSWSTEEL,1.4343294913382567
2024-04-01,JSWSTEEL,1.1554972737939129
2024-04-03,JSWSTEEL,1.137828697632687
2024-04-04,JSWSTEEL,1.1905583546138454
2024-04-06,JSWSTEEL,1.1620539719787428
2024-04-07,JSWSTEEL,1.3035406170198085
2024-04-09,JSWSTEEL,1.2879425771274762
2024-04-10,JSWSTEEL,1.4269445786458694
2024-04-11,JSWSTEEL,1.3181033887776934
2024-05-01,JSWSTEEL,1.1448685209469252
2024-05-02,JSWSTEEL,1.1245082476361377
2024-05-03,JSWSTEEL,1.130926910069708
2024-05-04,JSWSTEEL,1.1831044240458275
2024-05-06,JSWSTEEL,1.2125060390641174
2024-05-07,JSWSTEEL,1.3169300848919867
2024-05-08,JSWSTEEL,1.1923528193802193
2024-05-09,JSWSTEEL,1.2774518600317482
2024-05-11,JSWSTEEL,1.3796673338394645
2024-06-02,JSWSTEEL,1.1301677134377803
2024-06-03,JSWSTEEL,1.122092621989095
2024-06-05,JSWSTEEL,1.215611843467458
2024-06-06,JSWSTEEL,1.2258955069362965
2024-06-08,JSWSTEEL,1.2202360411346538
2024-06-09,JSWSTEEL,1.287597487749327
2024-06-11,JSWSTEEL,1.3922976050797156
2024-07-02,JSWSTEEL,1.1548070950376148
2024-07-03,JSWSTEEL,1.1456967354544827
2024-07-05,JSWSTEEL,1.1834495134239769
2024-07-06,JSWSTEEL,1.259093105114225
2024-07-08,JSWSTEEL,1.251225067292429
2024-07-10,JSWSTEEL,1.4062392159569332
2024-07-11,JSWSTEEL,1.3662778659672858
2024-08-01,JSWSTEEL,1.1345848574780872
2024-08-02,JSWSTEEL,1.134791911104977
2024-08-04,JSWSTEEL,1.2098143419145564
2024-08-05,JSWSTEEL,1.1935261232659264
2024-08-07,JSWSTEEL,1.2964317758299406
2024-08-08,JSWSTEEL,1.225136310304369
2024-08-10,JSWSTEEL,1.3778728690730906
2024-08-11,JSWSTEEL,1.3753882255504182
2024-09-01,JSWSTEEL,1.1338256608461597
2024-09-02,JSWSTEEL,1.1205052108496103
2024-09-04,JSWSTEEL,1.2072606805162545
2024-09-05,JSWSTEEL,1.151977362136794
2024-09-07,JSWSTEEL,1.2910483815308171
2024-09-08,JSWSTEEL,1.2493615846504251
2024-09-09,JSWSTEEL,1.2895990061425917
2024-09-10,JSWSTEEL,1.372765546276486
2024-10-01,JSWSTEEL,1.1454206639519635
2024-10-04,JSWSTEEL,1.2201670232590245
2024-10-05,JSWSTEEL,1.178273172751743
2024-10-06,JSWSTEEL,1.2642694457864592
2024-10-07,JSWSTEEL,1.2773828421561189
2024-10-09,JSWSTEEL,1.2958106149492723
2024-10-10,JSWSTEEL,1.3905721581889712
2024-11-01,JSWSTEEL,1.1347228932293465
2024-11-03,JSWSTEEL,1.1454206639519635
2024-11-06,JSWSTEEL,1.2562633722134036
2024-11-07,JSWSTEEL,1.2768306991510805
2024-11-09,JSWSTEEL,1.2806266823107189
2024-11-10,JSWSTEEL,1.3969908206225417
2024-11-11,JSWSTEEL,1.3513700048312518
2024-12-01,JSWSTEEL,1.1398992339015808
2024-12-02,JSWSTEEL,1.1201601214714614
2024-12-03,JSWSTEEL,1.1288563738008146
2024-12-04,JSWSTEEL,1.1960107667885986
2024-12-06,JSWSTEEL,1.2656498032990546
2024-12-07,JSWSTEEL,1.2898060597694805
2024-12-08,JSWSTEEL,1.2662709641797227
2024-12-09,JSWSTEEL,1.317965353026434
2024-12-11,JSWSTEEL,1.3213472289322936
2023-01-11,KOTAKBANK,0.0
2023-01-12,KOTAKBANK,1.015135699373695
2023-02-11,KOTAKBANK,1.007712827650197
2023-03-10,KOTAKBANK,1.0015367664115051
2023-03-11,KOTAKBANK,1.0051322199025745
2023-04-10,KOTAKBANK,0.9986372071445138
2023-04-12,KOTAKBANK,1.054598700997448
2023-05-10,KOTAKBANK,1.0057121317559727
2023-05-12,KOTAKBANK,1.0603398283460912
2023-06-10,KOTAKBANK,1.0113082811412664
2023-06-11,KOTAKBANK,1.0091626072836928
2023-06-12,KOTAKBANK,1.0562514497796334
2023-07-11,KOTAKBANK,1.0155706332637435
2023-07-12,KOTAKBANK,1.059411969380654
2023-08-11,KOTAKBANK,1.0126710739967526
2023-08-12,KOTAKBANK,1.0661389468800744
2023-09-10,KOTAKBANK,0.9970424495476689
2023-09-11,KOTAKBANK,1.0119171885873346
2023-10-10,KOTAKBANK,1.0183832057527251
2023-10-11,KOTAKBANK,1.0122071445140337
2023-11-10,KOTAKBANK,1.027255857109719
2023-11-12,KOTAKBANK,1.0693864532591042
2023-12-10,KOTAKBANK,1.0228775226165618
2023-12-11,KOTAKBANK,1.016295523080491
2023-12-12,KOTAKBANK,1.0579621897471578
2024-01-01,KOTAKBANK,1.1071387149153324
2024-01-02,KOTAKBANK,1.0570343307817207
2024-01-03,KOTAKBANK,1.001913709116214
2024-01-04,KOTAKBANK,1.038448155880306
2024-01-07,KOTAKBANK,1.0485386221294362
2024-01-08,KOTAKBANK,1.0395789839944327
2024-01-10,KOTAKBANK,1.0898863372767338
2024-01-11,KOTAKBANK,1.0115982370679657
2024-02-01,KOTAKBANK,1.0815646021804683
2024-02-02,KOTAKBANK,1.0571503131524007
2024-02-03,KOTAKBANK,0.9995940617026212
2024-02-04,KOTAKBANK,1.0191370911621431
2024-02-05,KOTAKBANK,0.9137381118070054
2024-02-07,KOTAKBANK,1.0262120157736023
2024-02-08,KOTAKBANK,1.0458420320111343
2024-02-09,KOTAKBANK,1.0323880770122942
2024-03-01,KOTAKBANK,1.0820575272558572
2024-03-04,KOTAKBANK,1.0039144050104385
2024-03-05,KOTAKBANK,0.896949663651125
2024-03-06,KOTAKBANK,0.9963175597309208
2024-03-07,KOTAKBANK,1.0500463929482715
2024-03-09,KOTAKBANK,1.034446764091858
2024-03-10,KOTAKBANK,1.0570633263743912
2024-04-01,KOTAKBANK,1.080723729993041
2024-04-03,KOTAKBANK,1.0016237531895151
2024-04-04,KOTAKBANK,1.0143528183716075
2024-04-06,KOTAKBANK,0.9498666202737184
2024-04-07,KOTAKBANK,1.063471352354442
2024-04-09,KOTAKBANK,1.034446764091858
2024-04-10,KOTAKBANK,1.0490605427974946
2024-04-11,KOTAKBANK,1.0028705636743211
2024-05-01,KOTAKBANK,1.071445140338668
2024-05-02,KOTAKBANK,1.0486836000927855
2024-05-03,KOTAKBANK,0.9949547668754346
2024-05-04,KOTAKBANK,1.035229645093945
2024-05-06,KOTAKBANK,0.9963465553235904
2024-05-07,KOTAKBANK,1.0744026907909994
2024-05-08,KOTAKBANK,1.028560658779865
2024-05-09,KOTAKBANK,1.0310542797494775
2024-05-11,KOTAKBANK,1.0189921131987931
2024-06-02,KOTAKBANK,1.0363024820227322
2024-06-03,KOTAKBANK,1.020499884017629
2024-06-05,KOTAKBANK,0.9419508234748314
2024-06-06,KOTAKBANK,1.005973092090002
2024-06-08,KOTAKBANK,1.0267629320343303
2024-06-09,KOTAKBANK,1.0230514961725814
2024-06-11,KOTAKBANK,1.022152632799814
2024-07-02,KOTAKBANK,1.0395499884017625
2024-07-03,KOTAKBANK,1.013714915332869
2024-07-05,KOTAKBANK,0.953317095801438
2024-07-06,KOTAKBANK,1.0169914173045695
2024-07-08,KOTAKBANK,1.0302424031547202
2024-07-10,KOTAKBANK,1.0381871955462767
2024-07-11,KOTAKBANK,1.0130480167014613
2024-08-01,KOTAKBANK,1.0589770354906052
2024-08-02,KOTAKBANK,1.0030735328230107
2024-08-04,KOTAKBANK,1.03711435861749
2024-08-05,KOTAKBANK,0.9558977035490605
2024-08-07,KOTAKBANK,1.0746926467176987
2024-08-08,KOTAKBANK,1.0280387381118068
2024-08-10,KOTAKBANK,1.0458130364184643
2024-08-11,KOTAKBANK,1.0124101136627233
2024-09-01,KOTAKBANK,1.0592959870099743
2024-09-02,KOTAKBANK,1.010467408953839
2024-09-04,KOTAKBANK,1.0325910461609833
2024-09-05,KOTAKBANK,0.9528531663187192
2024-09-07,KOTAKBANK,1.0715901183020178
2024-09-08,KOTAKBANK,1.026241011366272
2024-09-09,KOTAKBANK,1.038129204360937
2024-09-10,KOTAKBANK,1.0443052655996286
2024-10-01,KOTAKBANK,1.0559035026675945
2024-10-04,KOTAKBANK,1.0588900487125956
2024-10-05,KOTAKBANK,0.9440675017397354
2024-10-06,KOTAKBANK,1.0123231268847137
2024-10-07,KOTAKBANK,1.061151704940849
2024-10-09,KOTAKBANK,1.0389700765483647
2024-10-10,KOTAKBANK,1.0879726281605198
2024-11-01,KOTAKBANK,1.0570923219670612
2024-11-03,KOTAKBANK,1.0030445372303411
2024-11-06,KOTAKBANK,0.9974483878450476
2024-11-07,KOTAKBANK,1.069647413593134
2024-11-09,KOTAKBANK,1.0376072836928787
2024-11-10,KOTAKBANK,1.091626072836929
2024-11-11,KOTAKBANK,1.0113662723266064
2024-12-01,KOTAKBANK,1.0631234052424032
2024-12-02,KOTAKBANK,0.9913883089770356
2024-12-03,KOTAKBANK,0.997651356993737
2024-12-04,KOTAKBANK,1.051409185803758
2024-12-06,KOTAKBANK,0.9949837624681048
2024-12-07,KOTAKBANK,1.062891440501044
2024-12-08,KOTAKBANK,1.0279227557411277
2024-12-09,KOTAKBANK,1.0597599164926934
2024-12-11,KOTAKBANK,0.9982602644398056
2023-01-11,LT,0.0
2023-01-12,LT,1.1020101543881462
2023-02-11,LT,1.0078748316236656
2023-03-10,LT,1.0614616792733047
2023-03-11,LT,1.0055089282630467
2023-04-10,LT,1.0457465547611642
2023-04-12,LT,1.1444582599385205
2023-05-10,LT,1.0693365108969703
2023-05-12,LT,1.1451144959071593
2023-06-10,LT,1.0685248506199698
2023-06-11,LT,1.027682796256001
2023-06-12,LT,1.1716575139018406
2023-07-11,LT,1.0227955652264011
2023-07-12,LT,1.1589817980865538
2023-08-11,LT,1.0349359306462194
2023-08-12,LT,1.1668738990778154
2023-09-10,LT,1.0619624909335816
2023-09-11,LT,1.0447449314406103
2023-10-10,LT,1.0624114944910714
2023-10-11,LT,1.0476461851966978
2023-11-10,LT,1.0667979138603942
2023-11-12,LT,1.169412496114392
2023-12-10,LT,1.064397471764584
2023-12-11,LT,1.0541221980451074
2023-12-12,LT,1.1544226850412738
2024-01-01,LT,1.217645839809346
2024-01-02,LT,1.173626221807757
2024-01-03,LT,1.2549649431837804
2024-01-04,LT,1.3255966566504331
2024-01-07,LT,1.2180257658964526
2024-01-08,LT,1.3053224190930124
2024-01-10,LT,1.2618726902220836
2024-01-11,LT,1.2524954236175867
2024-02-01,LT,1.1874762546195554
2024-02-02,LT,1.1660449694332191
2024-02-03,LT,1.2624771180879353
2024-02-04,LT,1.3150278036818288
2024-02-05,LT,1.2432217732186643
2024-02-07,LT,1.252547231720374
2024-02-08,LT,1.2660864159154488
2024-02-09,LT,1.272096155838773
2024-03-01,LT,1.1882533761613645
2024-03-04,LT,1.306410389251545
2024-03-05,LT,1.2087866542327217
2024-03-06,LT,1.3460263185162156
2024-03-07,LT,1.2483507753946046
2024-03-09,LT,1.2745311366697747
2024-03-10,LT,1.2080440714261038
2024-04-01,LT,1.1945912340690077
2024-04-03,LT,1.258746934687251
2024-04-04,LT,1.3117293544710384
2024-04-06,LT,1.1754222360377156
2024-04-07,LT,1.2341726245984863
2024-04-09,LT,1.2609401443719124
2024-04-10,LT,1.2067661382240171
2024-04-11,LT,1.2345698200531887
2024-05-01,LT,1.2164197147100466
2024-05-02,LT,1.1541981832625283
2024-05-03,LT,1.247746347528753
2024-05-04,LT,1.2928193969536823
2024-05-06,LT,1.1774254826788235
2024-05-07,LT,1.2527717334991184
2024-05-08,LT,1.218526577556729
2024-05-09,LT,1.251735571443373
2024-05-11,LT,1.2346907056263594
2024-06-02,LT,1.18269263979553
2024-06-03,LT,1.2579698131454418
2024-06-05,LT,1.1961800158878175
2024-06-06,LT,1.2028287224121843
2024-06-08,LT,1.2351742479190402
2024-06-09,LT,1.2346734362587632
2024-06-11,LT,1.259092322039166
2024-07-02,LT,1.1724864435464364
2024-07-03,LT,1.269972023624494
2024-07-05,LT,1.1839014955272331
2024-07-06,LT,1.2200808206403475
2024-07-08,LT,1.2566055331053771
2024-07-10,LT,1.1979242220149893
2024-07-11,LT,1.2594722481262732
2024-08-01,LT,1.2092356577902112
2024-08-02,LT,1.152039512313059
2024-08-04,LT,1.3151832279901905
2024-08-05,LT,1.2043138880254198
2024-08-07,LT,1.254446862155907
2024-08-08,LT,1.2273512243981617
2024-08-10,LT,1.2200462819051558
2024-08-11,LT,1.2642213242151064
2024-09-01,LT,1.228180154042758
2024-09-02,LT,1.148257520809587
2024-09-04,LT,1.307377473836907
2024-09-05,LT,1.131299001830552
2024-09-07,LT,1.266224570856214
2024-09-08,LT,1.2406486374468957
2024-09-09,LT,1.235899561358062
2024-09-10,LT,1.2044002348633982
2024-10-01,LT,1.2245708562152444
2024-10-04,LT,1.2963078092080256
2024-10-05,LT,1.1299174524228912
2024-10-06,LT,1.2239664283493927
2024-10-07,LT,1.2606811038579755
2024-10-09,LT,1.242064725589748
2024-10-10,LT,1.1951611231996675
2024-11-01,LT,1.2105308603598923
2024-11-03,LT,1.2574171933823772
2024-11-06,LT,1.2429454633371315
2024-11-07,LT,1.2506821400200316
2024-11-09,LT,1.2216177943563695
2024-11-10,LT,1.2028287224121843
2024-11-11,LT,1.2533588919973742
2024-12-01,LT,1.232618381514868
2024-12-02,LT,1.139622837011708
2024-12-03,LT,1.250872103063585
2024-12-04,LT,1.2707664145338988
2024-12-06,LT,1.253859703657651
2024-12-07,LT,1.2604393327116352
2024-12-08,LT,1.2337063516734008
2024-12-09,LT,1.2509929886367552
2024-12-11,LT,1.2404068663005552
2023-01-11,M&M,0.0
2023-01-12,M&M,1.1174893441495946
2023-02-11,M&M,1.0103808607177232
2023-03-10,M&M,1.0569228653925478
2023-03-11,M&M,1.0098996287639213
2023-04-10,M&M,1.0464045098308812
2023-04-12,M&M,1.1390416609377143
2023-05-10,M&M,1.0573009762133918
2023-05-12,M&M,1.159115908153444
2023-06-10,M&M,1.0647944452083045
2023-06-11,M&M,1.023167881204455
2023-06-12,M&M,1.1703561116458132
2023-07-11,M&M,1.0172899766258765
2023-07-12,M&M,1.163653238003575
2023-08-11,M&M,1.0225491544067096
2023-08-12,M&M,1.1470851093084005
2023-09-10,M&M,1.0416609377148354
2023-09-11,M&M,1.066994362711398
2023-10-10,M&M,1.05723222879142
2023-10-11,M&M,1.0477794582703146
2023-11-10,M&M,1.0699161281451943
2023-11-12,M&M,1.1358449058160318
2023-12-10,M&M,1.077031486319263
2023-12-11,M&M,1.0492575278427057
2023-12-12,M&M,1.12429533892479
2024-01-01,M&M,1.170974838443558
2024-01-02,M&M,1.135123057885329
2024-01-03,M&M,1.3563522617901826
2024-01-04,M&M,1.3171662312663273
2024-01-07,M&M,1.9770727347724453
2024-01-08,M&M,1.9444520830468852
2024-01-10,M&M,2.176199642513405
2024-01-11,M&M,1.9370617351849304
2024-02-01,M&M,1.1385948026948989
2024-02-02,M&M,1.14172281039461
2024-02-03,M&M,1.3475182180668224
2024-02-04,M&M,1.3556647875704662
2024-02-05,M&M,1.5022342912140796
2024-02-07,M&M,1.9697167606214767
2024-02-08,M&M,1.8903134882441908
2024-02-09,M&M,1.9091159081534443
2024-03-01,M&M,1.137941702186168
2024-03-04,M&M,1.367592465282552
2024-03-05,M&M,1.5076309638388563
2024-03-06,M&M,1.810807094733948
2024-03-07,M&M,1.9785164306338516
2024-03-09,M&M,1.914512580778221
2024-03-10,M&M,2.1516911865805035
2024-04-01,M&M,1.128626426509006
2024-04-03,M&M,1.3206723497868829
2024-04-04,M&M,1.3768046198267565
2024-04-06,M&M,1.7688024199092534
2024-04-07,M&M,1.9956001649938129
2024-04-09,M&M,1.8902791145332047
2024-04-10,M&M,2.074419084284339
2024-04-11,M&M,1.9826412759521512
2024-05-01,M&M,1.1288326687749208
2024-05-02,M&M,1.1711467069984876
2024-05-03,M&M,1.3331843805857282
2024-05-04,M&M,1.3840918465557543
2024-05-06,M&M,1.8843324625326552
2024-05-07,M&M,1.980338237316101
2024-05-08,M&M,1.841709060910216
2024-05-09,M&M,1.8720610477107111
2024-05-11,M&M,1.993297126357762
2024-06-02,M&M,1.1877148356936618
2024-06-03,M&M,1.3547710710848346
2024-06-05,M&M,1.5295957651588066
2024-06-06,M&M,1.8560772721022964
2024-06-08,M&M,1.810085246803245
2024-06-09,M&M,1.8548741922177925
2024-06-11,M&M,2.01742747146982
2024-07-02,M&M,1.1831431321325452
2024-07-03,M&M,1.3045167056235392
2024-07-05,M&M,1.506599752509281
2024-07-06,M&M,1.9644232091296576
2024-07-08,M&M,1.8430152619276776
2024-07-10,M&M,2.1038086071772306
2024-07-11,M&M,1.9877285851780555
2024-08-01,M&M,1.1110614601952429
2024-08-02,M&M,1.1590127870204867
2024-08-04,M&M,1.4286401759934002
2024-08-05,M&M,1.5003437371098582
2024-08-07,M&M,1.960229616389385
2024-08-08,M&M,1.8444589577890824
2024-08-10,M&M,2.1764402584903064
2024-08-11,M&M,2.045167056235391
2024-09-01,M&M,1.1205142307163485
2024-09-02,M&M,1.1318575553416748
2024-09-04,M&M,1.437439846005775
2024-09-05,M&M,1.5210710848343187
2024-09-07,M&M,2.011205829781383
2024-09-08,M&M,1.8899697511343323
2024-09-09,M&M,1.862264540079747
2024-09-10,M&M,2.1676062147669466
2024-10-01,M&M,1.1225079059535268
2024-10-04,M&M,1.4273339749759382
2024-10-05,M&M,1.507665337549842
2024-10-06,M&M,1.9301182455657917
2024-10-07,M&M,1.87817956826619
2024-10-09,M&M,1.8493056510380856
2024-10-10,M&M,2.1959989000412485
2024-11-01,M&M,1.1196548879417023
2024-11-03,M&M,1.3023167881204454
2024-11-06,M&M,1.9493675237178607
2024-11-07,M&M,1.8548398185068065
2024-11-09,M&M,1.824728447683212
2024-11-10,M&M,2.154784820569229
2024-11-11,M&M,2.014711948301939
2024-12-01,M&M,1.116767496218892
2024-12-02,M&M,1.1415165681286954
2024-12-03,M&M,1.302866767496219
2024-12-04,M&M,1.4237247353224258
2024-12-06,M&M,1.9163687611714568
2024-12-07,M&M,1.8588959164031356
2024-12-08,M&M,1.8683143132132556
2024-12-09,M&M,1.88429808882167
2024-12-11,M&M,1.9926783995600172
2023-01-11,MARUTI,0.0
2023-01-12,MARUTI,1.0349928625901954
2023-02-11,MARUTI,1.0074111734683902
